"cell_line","treatment","design","time","concentration","cell_count__time0","dead_count__time0","cell_count","dead_count","cell_count__ctrl","dead_count__ctrl"
"cell_line_TT","drug_CC",1,3,0.031623,1197.70779220779,296.253246753247,4613,461,5536.4,479.1
"cell_line_TT","drug_CC",1,3,0.01,1197.70779220779,296.253246753247,5496,400,5536.4,479.1
"cell_line_TT","drug_CC",1,3,0.0031623,1197.70779220779,296.253246753247,5506,456,5536.4,479.1
"cell_line_TT","drug_CC",1,3,0.001,1197.70779220779,296.253246753247,5051,452,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,5970,498,5536.4,479.1
"cell_line_TT","drug_QQ",1,3,1,1197.70779220779,296.253246753247,301,1368,5536.4,479.1
"cell_line_TT","drug_C",1,3,10,1197.70779220779,296.253246753247,5300,516,5536.4,479.1
"cell_line_TT","drug_C",1,3,3.1623,1197.70779220779,296.253246753247,6361,522,5536.4,479.1
"cell_line_TT","drug_C",1,3,1,1197.70779220779,296.253246753247,4788,394,5536.4,479.1
"cell_line_TT","drug_C",1,3,0.31623,1197.70779220779,296.253246753247,5373,425,5536.4,479.1
"cell_line_TT","drug_C",1,3,0.1,1197.70779220779,296.253246753247,4985,499,5536.4,479.1
"cell_line_TT","drug_C",1,3,0.031623,1197.70779220779,296.253246753247,5490,418,5536.4,479.1
"cell_line_TT","drug_C",1,3,0.01,1197.70779220779,296.253246753247,5664,534,5536.4,479.1
"cell_line_TT","drug_C",1,3,0.0031623,1197.70779220779,296.253246753247,6492,598,5536.4,479.1
"cell_line_TT","drug_C",1,3,0.001,1197.70779220779,296.253246753247,5088,534,5536.4,479.1
"cell_line_TT","drug_M",1,3,10,1197.70779220779,296.253246753247,4407,373,5536.4,479.1
"cell_line_TT","drug_QQ",1,3,1,1197.70779220779,296.253246753247,225,1505,5536.4,479.1
"cell_line_TT","drug_XX",1,3,1,1197.70779220779,296.253246753247,825,802,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.31623,1197.70779220779,296.253246753247,1352,786,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.1,1197.70779220779,296.253246753247,1734,553,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.031623,1197.70779220779,296.253246753247,3166,485,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.01,1197.70779220779,296.253246753247,4099,399,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.0031623,1197.70779220779,296.253246753247,5472,475,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.001,1197.70779220779,296.253246753247,6225,550,5536.4,479.1
"cell_line_TT","drug_XX",1,3,0.00031623,1197.70779220779,296.253246753247,4937,556,5536.4,479.1
"cell_line_TT","drug_XX",1,3,1e-04,1197.70779220779,296.253246753247,6515,525,5536.4,479.1
"cell_line_TT","drug_SS",1,3,10,1197.70779220779,296.253246753247,1252,560,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,5287,453,5536.4,479.1
"cell_line_TT","drug_F",1,3,10,1197.70779220779,296.253246753247,4386,654,5536.4,479.1
"cell_line_TT","drug_F",1,3,3.1623,1197.70779220779,296.253246753247,5902,393,5536.4,479.1
"cell_line_TT","drug_F",1,3,1,1197.70779220779,296.253246753247,5692,520,5536.4,479.1
"cell_line_TT","drug_F",1,3,0.31623,1197.70779220779,296.253246753247,6225,478,5536.4,479.1
"cell_line_TT","drug_F",1,3,0.1,1197.70779220779,296.253246753247,6336,489,5536.4,479.1
"cell_line_TT","drug_F",1,3,0.031623,1197.70779220779,296.253246753247,6253,500,5536.4,479.1
"cell_line_TT","drug_F",1,3,0.01,1197.70779220779,296.253246753247,6101,503,5536.4,479.1
"cell_line_TT","drug_F",1,3,0.0031623,1197.70779220779,296.253246753247,5901,483,5536.4,479.1
"cell_line_TT","drug_F",1,3,0.001,1197.70779220779,296.253246753247,5615,495,5536.4,479.1
"cell_line_TT","drug_M",1,3,3.1623,1197.70779220779,296.253246753247,5198,410,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,5253,461,5536.4,479.1
"cell_line_TT","drug_P",1,3,10,1197.70779220779,296.253246753247,690,764,5536.4,479.1
"cell_line_TT","drug_P",1,3,3.1623,1197.70779220779,296.253246753247,769,994,5536.4,479.1
"cell_line_TT","drug_P",1,3,1,1197.70779220779,296.253246753247,693,934,5536.4,479.1
"cell_line_TT","drug_P",1,3,0.31623,1197.70779220779,296.253246753247,2411,689,5536.4,479.1
"cell_line_TT","drug_P",1,3,0.1,1197.70779220779,296.253246753247,5261,456,5536.4,479.1
"cell_line_TT","drug_P",1,3,0.031623,1197.70779220779,296.253246753247,5545,549,5536.4,479.1
"cell_line_TT","drug_P",1,3,0.01,1197.70779220779,296.253246753247,6410,492,5536.4,479.1
"cell_line_TT","drug_P",1,3,0.0031623,1197.70779220779,296.253246753247,5720,535,5536.4,479.1
"cell_line_TT","drug_P",1,3,0.001,1197.70779220779,296.253246753247,5657,532,5536.4,479.1
"cell_line_TT","drug_SS",1,3,3.1623,1197.70779220779,296.253246753247,1552,462,5536.4,479.1
"cell_line_TT","drug_A",1,3,1,1197.70779220779,296.253246753247,209,1289,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,10,1197.70779220779,296.253246753247,900,679,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,3.1623,1197.70779220779,296.253246753247,1033,514,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,1,1197.70779220779,296.253246753247,834,592,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,0.31623,1197.70779220779,296.253246753247,823,606,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,0.1,1197.70779220779,296.253246753247,1957,645,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,0.031623,1197.70779220779,296.253246753247,3561,545,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,0.01,1197.70779220779,296.253246753247,4910,591,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,0.0031623,1197.70779220779,296.253246753247,5570,531,5536.4,479.1
"cell_line_TT","drug_JJ",1,3,0.001,1197.70779220779,296.253246753247,4869,520,5536.4,479.1
"cell_line_TT","drug_M",1,3,1,1197.70779220779,296.253246753247,4301,369,5536.4,479.1
"cell_line_TT","drug_A",1,3,1,1197.70779220779,296.253246753247,202,1336,5536.4,479.1
"cell_line_TT","drug_H",1,3,10,1197.70779220779,296.253246753247,1885,565,5536.4,479.1
"cell_line_TT","drug_H",1,3,3.1623,1197.70779220779,296.253246753247,2625,664,5536.4,479.1
"cell_line_TT","drug_H",1,3,1,1197.70779220779,296.253246753247,3684,584,5536.4,479.1
"cell_line_TT","drug_H",1,3,0.31623,1197.70779220779,296.253246753247,5311,629,5536.4,479.1
"cell_line_TT","drug_H",1,3,0.1,1197.70779220779,296.253246753247,4579,512,5536.4,479.1
"cell_line_TT","drug_H",1,3,0.031623,1197.70779220779,296.253246753247,5351,565,5536.4,479.1
"cell_line_TT","drug_H",1,3,0.01,1197.70779220779,296.253246753247,5857,533,5536.4,479.1
"cell_line_TT","drug_H",1,3,0.0031623,1197.70779220779,296.253246753247,5010,530,5536.4,479.1
"cell_line_TT","drug_H",1,3,0.001,1197.70779220779,296.253246753247,5846,546,5536.4,479.1
"cell_line_TT","drug_SS",1,3,1,1197.70779220779,296.253246753247,3203,566,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,5440,428,5536.4,479.1
"cell_line_TT","drug_W",1,3,1,1197.70779220779,296.253246753247,261,1243,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.31623,1197.70779220779,296.253246753247,284,1292,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.1,1197.70779220779,296.253246753247,283,1346,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.031623,1197.70779220779,296.253246753247,591,844,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.01,1197.70779220779,296.253246753247,4868,530,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.0031623,1197.70779220779,296.253246753247,5784,465,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.001,1197.70779220779,296.253246753247,5545,501,5536.4,479.1
"cell_line_TT","drug_W",1,3,0.00031623,1197.70779220779,296.253246753247,5789,448,5536.4,479.1
"cell_line_TT","drug_W",1,3,1e-04,1197.70779220779,296.253246753247,5835,482,5536.4,479.1
"cell_line_TT","drug_M",1,3,0.31623,1197.70779220779,296.253246753247,4344,302,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,4945,523,5536.4,479.1
"cell_line_TT","drug_DD",1,3,3.1623,1197.70779220779,296.253246753247,3885,373,5536.4,479.1
"cell_line_TT","drug_DD",1,3,1,1197.70779220779,296.253246753247,3421,388,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.31623,1197.70779220779,296.253246753247,3645,373,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.1,1197.70779220779,296.253246753247,3545,420,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.031623,1197.70779220779,296.253246753247,4503,468,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.01,1197.70779220779,296.253246753247,6073,484,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.0031623,1197.70779220779,296.253246753247,5248,420,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.001,1197.70779220779,296.253246753247,5699,510,5536.4,479.1
"cell_line_TT","drug_DD",1,3,0.00031623,1197.70779220779,296.253246753247,5800,500,5536.4,479.1
"cell_line_TT","drug_SS",1,3,0.31623,1197.70779220779,296.253246753247,4521,476,5536.4,479.1
"cell_line_TT","drug_II",1,3,1,1197.70779220779,296.253246753247,601,1361,5536.4,479.1
"cell_line_TT","drug_O",1,3,10,1197.70779220779,296.253246753247,2917,651,5536.4,479.1
"cell_line_TT","drug_O",1,3,3.1623,1197.70779220779,296.253246753247,4984,590,5536.4,479.1
"cell_line_TT","drug_O",1,3,1,1197.70779220779,296.253246753247,4382,490,5536.4,479.1
"cell_line_TT","drug_O",1,3,0.31623,1197.70779220779,296.253246753247,4548,540,5536.4,479.1
"cell_line_TT","drug_O",1,3,0.1,1197.70779220779,296.253246753247,5092,572,5536.4,479.1
"cell_line_TT","drug_O",1,3,0.031623,1197.70779220779,296.253246753247,6381,567,5536.4,479.1
"cell_line_TT","drug_O",1,3,0.01,1197.70779220779,296.253246753247,5243,546,5536.4,479.1
"cell_line_TT","drug_O",1,3,0.0031623,1197.70779220779,296.253246753247,6032,600,5536.4,479.1
"cell_line_TT","drug_O",1,3,0.001,1197.70779220779,296.253246753247,5021,506,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,6069,476,5536.4,479.1
"cell_line_TT","drug_II",1,3,1,1197.70779220779,296.253246753247,707,1591,5536.4,479.1
"cell_line_TT","drug_TT",1,3,10,1197.70779220779,296.253246753247,239,1167,5536.4,479.1
"cell_line_TT","drug_TT",1,3,3.1623,1197.70779220779,296.253246753247,394,1282,5536.4,479.1
"cell_line_TT","drug_TT",1,3,1,1197.70779220779,296.253246753247,467,1170,5536.4,479.1
"cell_line_TT","drug_TT",1,3,0.31623,1197.70779220779,296.253246753247,511,1117,5536.4,479.1
"cell_line_TT","drug_TT",1,3,0.1,1197.70779220779,296.253246753247,620,965,5536.4,479.1
"cell_line_TT","drug_TT",1,3,0.031623,1197.70779220779,296.253246753247,2114,922,5536.4,479.1
"cell_line_TT","drug_TT",1,3,0.01,1197.70779220779,296.253246753247,4252,667,5536.4,479.1
"cell_line_TT","drug_TT",1,3,0.0031623,1197.70779220779,296.253246753247,5651,526,5536.4,479.1
"cell_line_TT","drug_TT",1,3,0.001,1197.70779220779,296.253246753247,5165,536,5536.4,479.1
"cell_line_TT","drug_WW",1,3,0,1197.70779220779,296.253246753247,4770,472,5536.4,479.1
"cell_line_X","drug_ZZ",1,3,0.1,1740.62987012987,55.025974025974,2499,65,22675.7,339.2
"cell_line_X","drug_Z",1,3,1,1740.62987012987,55.025974025974,780,790,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.31623,1740.62987012987,55.025974025974,840,710,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.1,1740.62987012987,55.025974025974,714,1029,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.031623,1740.62987012987,55.025974025974,975,1001,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.01,1740.62987012987,55.025974025974,1665,1232,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.0031623,1740.62987012987,55.025974025974,5268,1139,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.001,1740.62987012987,55.025974025974,14819,448,22675.7,339.2
"cell_line_X","drug_Z",1,3,0.00031623,1740.62987012987,55.025974025974,22044,435,22675.7,339.2
"cell_line_X","drug_Z",1,3,1e-04,1740.62987012987,55.025974025974,16248,181,22675.7,339.2
"cell_line_X","drug_B",1,3,1,1740.62987012987,55.025974025974,674,376,22675.7,339.2
"cell_line_X","drug_ZZ",1,3,0.1,1740.62987012987,55.025974025974,2171,47,22675.7,339.2
"cell_line_X","drug_OO",1,3,3.1623,1740.62987012987,55.025974025974,351,1151,22675.7,339.2
"cell_line_X","drug_OO",1,3,1,1740.62987012987,55.025974025974,1636,84,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.31623,1740.62987012987,55.025974025974,1976,47,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.1,1740.62987012987,55.025974025974,1725,56,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.031623,1740.62987012987,55.025974025974,1773,83,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.01,1740.62987012987,55.025974025974,7651,288,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.0031623,1740.62987012987,55.025974025974,16907,170,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.001,1740.62987012987,55.025974025974,20931,302,22675.7,339.2
"cell_line_X","drug_OO",1,3,0.00031623,1740.62987012987,55.025974025974,20760,294,22675.7,339.2
"cell_line_X","drug_B",1,3,1,1740.62987012987,55.025974025974,658,1226,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,21452,261,22675.7,339.2
"cell_line_X","drug_CC",1,3,10,1740.62987012987,55.025974025974,2261,98,22675.7,339.2
"cell_line_X","drug_CC",1,3,3.1623,1740.62987012987,55.025974025974,2746,60,22675.7,339.2
"cell_line_X","drug_CC",1,3,1,1740.62987012987,55.025974025974,3037,75,22675.7,339.2
"cell_line_X","drug_CC",1,3,0.31623,1740.62987012987,55.025974025974,4921,61,22675.7,339.2
"cell_line_X","drug_CC",1,3,0.1,1740.62987012987,55.025974025974,5907,54,22675.7,339.2
"cell_line_X","drug_CC",1,3,0.031623,1740.62987012987,55.025974025974,10256,102,22675.7,339.2
"cell_line_X","drug_CC",1,3,0.01,1740.62987012987,55.025974025974,12674,128,22675.7,339.2
"cell_line_X","drug_CC",1,3,0.0031623,1740.62987012987,55.025974025974,16323,156,22675.7,339.2
"cell_line_X","drug_CC",1,3,0.001,1740.62987012987,55.025974025974,18490,225,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,21606,211,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,21511,371,22675.7,339.2
"cell_line_X","drug_MM",1,3,10,1740.62987012987,55.025974025974,2524,24,22675.7,339.2
"cell_line_X","drug_MM",1,3,3.1623,1740.62987012987,55.025974025974,4934,46,22675.7,339.2
"cell_line_X","drug_MM",1,3,1,1740.62987012987,55.025974025974,7766,68,22675.7,339.2
"cell_line_X","drug_MM",1,3,0.31623,1740.62987012987,55.025974025974,11345,104,22675.7,339.2
"cell_line_X","drug_MM",1,3,0.1,1740.62987012987,55.025974025974,13766,129,22675.7,339.2
"cell_line_X","drug_MM",1,3,0.031623,1740.62987012987,55.025974025974,2491,367,22675.7,339.2
"cell_line_X","drug_MM",1,3,0.01,1740.62987012987,55.025974025974,13555,166,22675.7,339.2
"cell_line_X","drug_MM",1,3,0.0031623,1740.62987012987,55.025974025974,19749,220,22675.7,339.2
"cell_line_X","drug_MM",1,3,0.001,1740.62987012987,55.025974025974,20171,349,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,21723,281,22675.7,339.2
"cell_line_X","drug_QQ",1,3,1,1740.62987012987,55.025974025974,632,782,22675.7,339.2
"cell_line_X","drug_XX",1,3,1,1740.62987012987,55.025974025974,2369,83,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.31623,1740.62987012987,55.025974025974,2797,24,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.1,1740.62987012987,55.025974025974,3238,49,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.031623,1740.62987012987,55.025974025974,6147,42,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.01,1740.62987012987,55.025974025974,15406,142,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.0031623,1740.62987012987,55.025974025974,21588,222,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.001,1740.62987012987,55.025974025974,22291,316,22675.7,339.2
"cell_line_X","drug_XX",1,3,0.00031623,1740.62987012987,55.025974025974,22211,250,22675.7,339.2
"cell_line_X","drug_XX",1,3,1e-04,1740.62987012987,55.025974025974,22976,281,22675.7,339.2
"cell_line_X","drug_SS",1,3,10,1740.62987012987,55.025974025974,1884,153,22675.7,339.2
"cell_line_X","drug_QQ",1,3,1,1740.62987012987,55.025974025974,481,1154,22675.7,339.2
"cell_line_X","drug_C",1,3,10,1740.62987012987,55.025974025974,10741,97,22675.7,339.2
"cell_line_X","drug_C",1,3,3.1623,1740.62987012987,55.025974025974,15099,130,22675.7,339.2
"cell_line_X","drug_C",1,3,1,1740.62987012987,55.025974025974,18996,239,22675.7,339.2
"cell_line_X","drug_C",1,3,0.31623,1740.62987012987,55.025974025974,22369,334,22675.7,339.2
"cell_line_X","drug_C",1,3,0.1,1740.62987012987,55.025974025974,22049,305,22675.7,339.2
"cell_line_X","drug_C",1,3,0.031623,1740.62987012987,55.025974025974,22143,317,22675.7,339.2
"cell_line_X","drug_C",1,3,0.01,1740.62987012987,55.025974025974,22384,264,22675.7,339.2
"cell_line_X","drug_C",1,3,0.0031623,1740.62987012987,55.025974025974,21107,275,22675.7,339.2
"cell_line_X","drug_C",1,3,0.001,1740.62987012987,55.025974025974,22534,311,22675.7,339.2
"cell_line_X","drug_M",1,3,10,1740.62987012987,55.025974025974,12130,163,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,22017,367,22675.7,339.2
"cell_line_X","drug_P",1,3,10,1740.62987012987,55.025974025974,734,718,22675.7,339.2
"cell_line_X","drug_P",1,3,3.1623,1740.62987012987,55.025974025974,1606,846,22675.7,339.2
"cell_line_X","drug_P",1,3,1,1740.62987012987,55.025974025974,2344,1260,22675.7,339.2
"cell_line_X","drug_P",1,3,0.31623,1740.62987012987,55.025974025974,2970,1081,22675.7,339.2
"cell_line_X","drug_P",1,3,0.1,1740.62987012987,55.025974025974,16532,298,22675.7,339.2
"cell_line_X","drug_P",1,3,0.031623,1740.62987012987,55.025974025974,24212,363,22675.7,339.2
"cell_line_X","drug_P",1,3,0.01,1740.62987012987,55.025974025974,23651,346,22675.7,339.2
"cell_line_X","drug_P",1,3,0.0031623,1740.62987012987,55.025974025974,23975,387,22675.7,339.2
"cell_line_X","drug_P",1,3,0.001,1740.62987012987,55.025974025974,23436,326,22675.7,339.2
"cell_line_X","drug_SS",1,3,3.1623,1740.62987012987,55.025974025974,5863,74,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,22225,293,22675.7,339.2
"cell_line_X","drug_F",1,3,10,1740.62987012987,55.025974025974,16528,263,22675.7,339.2
"cell_line_X","drug_F",1,3,3.1623,1740.62987012987,55.025974025974,23040,489,22675.7,339.2
"cell_line_X","drug_F",1,3,1,1740.62987012987,55.025974025974,25648,636,22675.7,339.2
"cell_line_X","drug_F",1,3,0.31623,1740.62987012987,55.025974025974,23732,456,22675.7,339.2
"cell_line_X","drug_F",1,3,0.1,1740.62987012987,55.025974025974,24156,500,22675.7,339.2
"cell_line_X","drug_F",1,3,0.031623,1740.62987012987,55.025974025974,23773,365,22675.7,339.2
"cell_line_X","drug_F",1,3,0.01,1740.62987012987,55.025974025974,24153,378,22675.7,339.2
"cell_line_X","drug_F",1,3,0.0031623,1740.62987012987,55.025974025974,22237,332,22675.7,339.2
"cell_line_X","drug_F",1,3,0.001,1740.62987012987,55.025974025974,22415,378,22675.7,339.2
"cell_line_X","drug_M",1,3,3.1623,1740.62987012987,55.025974025974,14702,238,22675.7,339.2
"cell_line_X","drug_A",1,3,1,1740.62987012987,55.025974025974,711,890,22675.7,339.2
"cell_line_X","drug_H",1,3,10,1740.62987012987,55.025974025974,2790,222,22675.7,339.2
"cell_line_X","drug_H",1,3,3.1623,1740.62987012987,55.025974025974,11534,89,22675.7,339.2
"cell_line_X","drug_H",1,3,1,1740.62987012987,55.025974025974,18934,218,22675.7,339.2
"cell_line_X","drug_H",1,3,0.31623,1740.62987012987,55.025974025974,20773,219,22675.7,339.2
"cell_line_X","drug_H",1,3,0.1,1740.62987012987,55.025974025974,21018,248,22675.7,339.2
"cell_line_X","drug_H",1,3,0.031623,1740.62987012987,55.025974025974,22063,231,22675.7,339.2
"cell_line_X","drug_H",1,3,0.01,1740.62987012987,55.025974025974,23462,379,22675.7,339.2
"cell_line_X","drug_H",1,3,0.0031623,1740.62987012987,55.025974025974,22857,304,22675.7,339.2
"cell_line_X","drug_H",1,3,0.001,1740.62987012987,55.025974025974,24234,358,22675.7,339.2
"cell_line_X","drug_SS",1,3,1,1740.62987012987,55.025974025974,14657,140,22675.7,339.2
"cell_line_X","drug_A",1,3,1,1740.62987012987,55.025974025974,326,1238,22675.7,339.2
"cell_line_X","drug_JJ",1,3,10,1740.62987012987,55.025974025974,1340,622,22675.7,339.2
"cell_line_X","drug_JJ",1,3,3.1623,1740.62987012987,55.025974025974,2539,409,22675.7,339.2
"cell_line_X","drug_JJ",1,3,1,1740.62987012987,55.025974025974,6372,545,22675.7,339.2
"cell_line_X","drug_JJ",1,3,0.31623,1740.62987012987,55.025974025974,7274,320,22675.7,339.2
"cell_line_X","drug_JJ",1,3,0.1,1740.62987012987,55.025974025974,13077,182,22675.7,339.2
"cell_line_X","drug_JJ",1,3,0.031623,1740.62987012987,55.025974025974,17874,268,22675.7,339.2
"cell_line_X","drug_JJ",1,3,0.01,1740.62987012987,55.025974025974,19332,268,22675.7,339.2
"cell_line_X","drug_JJ",1,3,0.0031623,1740.62987012987,55.025974025974,20307,277,22675.7,339.2
"cell_line_X","drug_JJ",1,3,0.001,1740.62987012987,55.025974025974,20227,325,22675.7,339.2
"cell_line_X","drug_M",1,3,1,1740.62987012987,55.025974025974,15342,179,22675.7,339.2
"cell_line_X","drug_WW",1,3,0,1740.62987012987,55.025974025974,22760,375,22675.7,339.2
"cell_line_X","drug_DD",1,3,3.1623,1740.62987012987,55.025974025974,6223,72,22675.7,339.2
"cell_line_X","drug_DD",1,3,1,1740.62987012987,55.025974025974,9423,81,22675.7,339.2
"cell_line_X","drug_DD",1,3,0.31623,1740.62987012987,55.025974025974,11015,105,22675.7,339.2
"cell_line_X","drug_DD",1,3,0.1,1740.62987012987,55.025974025974,13762,96,22675.7,339.2
